Bridge Number According to Zucchetta,Bridge Name,Bridge Code,Canal Width (m),ID,Year Constructed,Date of Last Restoration,Year of Last Restoration,Time of Survey (24:00),Date of Survey,Survey Incomplete?,Private Bridge?,Address,Address Letter,Number of Street Address On Bridge,Street Addresses on Bridge,Canal Crossed,Segment Code,Northern Island Number,Southern Island Number,Northern Sestiere Code,Name of Northern Sestiere,Southern Sestiere Code,Name of Southern Sestiere,Number of Arches,Arch Style Code,Arch Style,Crooked Bridge?,Handicapped Accessible?,Number of Ramps,Construction Material Code,Construction Material,Numerical Condition of Bridge,Qualitative Condition of Bridge,Decorations,Numerical Condition of Decorations,Qualitative Condition of Decorations,Number of Northern Steps,Number of Southern Steps,Total Number of Steps,Height of Step (cm),Code for Material of Step Face,Face Material,Conditions of the Step Face,Description of Step Face Conditions,Step Depth (cm),Step Pavement Material Code,Step Pavement Material,Numerical Condition of Step Pavement Material,Qualitative Condition of Step Pavement Material,Minimum Step Width (m),Step Surface (Min),Total Surface Area of Steps (m^2) ,Material Code of Summit Pavement,Material of Summit Pavement,Numerical Condition of Summit Pavement,Qualitative Condition of Summit Pavement,Full Width Including Railings (m),Net Width of Bridge (m),Width of Summit (m),Length of Summit (m),Surface Area of Summit (m^2),Total Surface Area of Pavement (m^2),Surface Area From Map,Estimated Surface Area,Hypotenuse North (deg),Hypotenuse South (deg),N Cathetus (deg),S Cathetus (deg),Inclination North (deg),Inclination South (deg),Maximum Inclination (deg),Code for railing type,Type of Railing,Code for the material of the rail,Railing Material,Railing condition,Qualitative condition of Railing,Width of Eastern Railing (cm),Width of Western Railing (cm),Average railing width (cm),Average Height of Railing (m),Additional Handrail?,Protrusion North (m),Protrusion South (m),Span (m),Tide Level (m),Water level (cm),Height 1m North (m),Height Center (m),Height 1m South (m),Minimum Height (m),Average Height (m),Ratio of Span to Height,Thickness 2m North Of Center (m),Thickness 1m North Of Center (m),Central Thickness (m),Thickness 1m South of Center (m),Thickness 2m South of Center (m),Minimum Thickness (m),SE-N2,SE-N1,SE-C,SE-S1,SE-S2,H-N2,H-C,H-S2,SI-N2,SI-N1,SI-C,SI-S1,SI-S2,Photo Number of Arch,Photo Number of Ramp,Photo Number of Reference Elevation Point,Reference to CAD Drawings,Latitude,Longitude,Notes,History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Ponte Novo,NOV3,13.94,224,,01-Jan-99,1,13:42,21-Dec-99,FALSE,FALSE,,,0,,Rio del Batelo                                              ,BATE1     ,15,10,CN,Cannaregio          ,CN,Cannaregio          ,1,7,Sesto super ribassato,FALSE,FALSE,2,17,Legno e Metallo,4,Ottime,,,,18,12,30,15,13,Vuoto,,,37,4,Legno,4,Ottime,1.9,0.70,21.09,4,Legno,4,Ottime,2.72,2.28,1.9,8.63,16.40,37.49,36.20,36.84,7.3,4.75,0,0,0,0,0,2,Vuoto Geometrico,4,Legno,4,Ottime,22,22,22.00,1.07,TRUE,0,0,13.94,0.11,,3.18,3.2,3.18,3.18,3.19,4.38,0.48,0.43,0.41,0.43,0.48,0.41,1.55,1.5,1.48,1.5,1.55,4.57,4.57,4.57,1.07,1.07,1.07,1.07,1.07,D10,D11,,,,,Primi due gradini nord e I primi tre sud sono in Pietra d'Istria massello.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Ponte Moro,MORO2,18.04,223,,,,14:58,14-Jan-99,FALSE,FALSE,,,0,,Rio de Ca'Moro                                              ,MORO      ,15,7,CN,Cannaregio          ,CN,Cannaregio          ,3,8,Trapezoidale,FALSE,FALSE,2,4,Legno,2,Medie,,,,11,12,23,15,13,Vuoto,,,50,4,Legno,2,Medie,2.88,1.44,33.12,4,Legno,2,Medie,3.2,2.92,2.88,12.3,35.42,68.54,75.10,71.82,5.69,6.04,0,0,0,0,0,2,Vuoto Geometrico,4,Legno,2,Medie,14,14,14.00,0.95,TRUE,3.8,3.9,10.34,-0.21,,3.07,3.06,3.07,3.06,3.07,3.38,0.54,0.54,0.54,0.54,0.54,0.54,1.49,1.49,1.49,1.49,1.49,4.77,4.76,4.77,0.95,0.95,0.95,0.95,0.95,C20,C23,,,45.4472461,12.3216006,I primi 4 gradini della rampa sud sono in trachite. Il primo gradino della rampa nord � in trachite.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Ponte de le Capuccine,CAPUZI,12.3,222,,,,15:15,14-Jan-99,FALSE,FALSE,,,0,,Rio de S. Girolamo                                          ,GIRO      ,7,10,CN,Cannaregio          ,CN,Cannaregio          ,3,8,Trapezoidale,FALSE,FALSE,2,4,Legno,2,Medie,,,,11,11,22,17,13,Vuoto,,,45,4,Legno,2,Medie,2.45,1.10,24.26,4,Legno,2,Medie,2.68,2.46,2.44,5.8,14.15,38.41,36.30,37.35,4.54,4.77,0,0,0,0,0,2,Vuoto Geometrico,4,Legno,2,Medie,11,11,11.00,0.91,TRUE,3.85,4.2,4.25,-0.21,,2.55,2.56,2.56,2.55,2.56,1.67,0.28,0.29,0.29,0.29,0.29,0.28,1.2,1.21,1.2,1.2,1.2,3.97,3.97,3.97,0.92,0.92,0.91,0.91,0.91,C24,C25,,,45.4464896,12.3243384,I primi scalini a nord e a sud sono in pietra d'Istria.,"to S. Jerome. Towards the end of the sixteenth century Angela Crassus, having in mind to devote himself to monastic life, he retired with a partner in a neighboring building of the oratory Fava. From there, the two women went to another house at the 'Ospedaletto' within the SS. Giovanni e Paolo, which succeeded narrow pel growing number of their followers, they moved into more capable hotel in S. Ternita. As a result, reduced to twelve, erected in ""Quintavalle� Castle a formal convent, where in 1609 dressed the dress of the Capuchins. But afterwards, not containing the situation, it gave rise to another in 1612 on the ground that stendesi face in the church of S. Jerome, and in 1614 they added a church, which consecr� in 1623 under the titles of S. Mary Mother of the Redeemer, St. Francis, and S. Chiara. This convent was suppressed in 1818, and reduced use of hospice for maniacs. In 1827, however, was returned, together with the church to the Capuchin, who still live there.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Ponte S. Girolamo,GIROLA,14.32,221,,,,15:43,14-Jan-99,FALSE,FALSE,,,0,,Rio de S. Girolamo                                          ,GIRO      ,7,10,CN,Cannaregio          ,CN,Cannaregio          ,1,7,Sesto Super Ribassato,FALSE,FALSE,2,15,"Mattoni, Intonaco e Pietra d'Istria",4,Ottime,,,,13,11,24,13,2,Pietra d'Istria,4,Ottime,54,3,Trachite,4,Ottime,4.26,2.30,55.21,3,Trachite,4,Ottime,4.84,4.28,4.27,3.46,14.77,69.98,76.80,73.39,7.31,5.98,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,4,Ottime,28,28,28.00,1.07,FALSE,0,0,14.32,-0.21,,2.46,2.57,2.41,2.41,2.48,5.94,0.00,0.68,0.58,0.71,0.78,0.00,1.62,1.59,1.48,1.64,1.77,4.26,4.26,4.26,1.62,0.91,0.9,0.93,0.99,C26,C30,,,45.4460405,12.326118,,". Bernarda Dotto and Girolama Lero, nuns in S. Maria degli Angeli in Murano, first erected in the city, and afterwards outside the walls of Treviso, a monastery under the Rule of St. Augustine, dedicated to St. Jerome. However Dall'Armi terrified of Louis, King of Hungary, abandoned it, and came to Venice in 1364, retiring to a house in San Vitale. Then, for the bounties of the priest Giovanni Contarini, they were able to raise another convent adjoining the church, dedicated to St. Jerome likewise. In 1425 they gave more dimension to these buildings, which burned in 1456 and refitted at the expense of the Senate, unharmed lasted until the year 1705, in which succumbed to fire again. After this disaster arose again standing for the piety of the faithful. Finally, the suppression of religious orders, were converted to private use. Having Francesco Poza wounded in the church of St. Jerome in the arm of Peter France, chief guardian of the Heads of the districts, 3 April 1475 was banned from Venice and its district, breaking the contract which had to be on the ""Bridge of S. Jerome ""deprived of his right hand and tongue.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Ponte del Gheto Novo,GHETON,19.57,220,,,,13:10,21-Dec-99,FALSE,FALSE,,,0,,Rio de la Misericordia                                      ,MISE1     ,8,11,CN,Cannaregio          ,CN,Cannaregio          ,1,8,Trapezoidale,FALSE,FALSE,2,6,Metallo,2,Medie,,,,15,15,30,12,6,Metallo,2,Medie,45,8,Asfalto,2,Medie,2.26,1.02,30.51,8,Asfalto,2,Medie,2.45,2.31,2.26,7.24,16.36,46.87,52.80,49.84,7.13,6.97,0,0,0,0,0,3,Vuoto decorato,6,Metallo,2,Medie,7,7,7.00,0.86,FALSE,0.45,0.45,18.67,0.24,,2.84,2.87,2.84,2.84,2.85,6.57,0.41,0.35,0.33,0.34,0.39,0.33,1.27,1.21,1.19,1.2,1.25,3.81,3.82,3.8,0.86,0.86,0.86,0.86,0.86,D3,C35,,,45.445669,12.3274349,Sull'arco e sul corrimanoest vi e' la scritta: Fonderia Veneta S.Rocco VE. Sull'arco e sul corrimano ovest vi e' la scritta:E.G. Neville e Co. 1865.,�to S. Jerome. View Ghetto Vecchio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Ponte dei Ormesini,ORMESI,16.21,219,,01-Jan-99,1,13:05,21-Dec-99,FALSE,FALSE,,,0,,Rio de la Misericordia                                      ,MISE2     ,8,15,CN,Cannaregio          ,CN,Cannaregio          ,1,7,Sesto Super Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,4,Ottime,Tra scudi sulla facciata ovest,3,Buone,14,13,27,13,2,Pietra d'Istria,4,Ottime,44,3,Trachite,2,Medie,2.29,1.01,27.21,3,Trachite,4,Ottime,4.72,4.20,4.19,5.07,21.24,48.45,81.90,65.17,8.74,8.24,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,4,Ottime,26,26,26.00,0.81,FALSE,1.2,1.12,13.89,0.27,,2.43,2.47,2.41,2.41,2.44,5.76,0.72,0.59,0.55,0.61,0.75,0.55,1.56,1.4,1.34,1.41,1.56,3.56,3.54,3.55,0.84,0.81,0.79,0.8,0.81,D1,D4,,,45.4454958,12.3281721,,"�to S. Martial. According to a code of Marciana and the Dezan at these roads, which are subject to a time parish of Sts Ermagora and Fortunato, fabbricavansi the ""Ormesini."" And in truth we learn from a sanitary Obituaries �M. ormesiner of Nicholas' died in the parish of Sts Ermagora and Fortunato April 2, 1576. Under the name of ""Ormesini� comprendevansi some silk drapes originated originally from Ormus city in Asia. Note the Marin (""Civil and Political History of Trade of the Venetians"" are strictly prohibited in Venice that while they were all strangers silk cloths, facevasi an exception for ""canevazze"" of Naples, and 'Ormesini �Florence, perhaps because, leading the fashion a large consumption of these genres, the factories were not enough to satisfy the Venetian research.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Ponte Loredan,LORED2,13.49,218,,,,12:40,21-Dec-99,FALSE,FALSE,,,0,,Rio de la Misericordia                                      ,MISE2     ,8,15,CN,Cannaregio          ,CN,Cannaregio          ,3,8,Trapezoidale,FALSE,FALSE,2,4,Legno,2,Medie,,,,11,11,22,16,13,Vuoto,,,44,4,Legno,2,Medie,2.95,1.30,28.56,4,Legno,2,Medie,3.27,2.97,2.77,7.27,20.14,48.69,48.40,48.55,4.5,4.85,0,0,0,0,0,2,Vuoto Geometrico,4,Legno,2,Medie,15,15,15.00,0.97,TRUE,3.5,3.7,6.29,0.36,,2.48,2.48,2.48,2.48,2.48,2.54,0.36,0.36,0.36,0.36,0.36,0.36,1.33,1.33,1.33,1.33,1.33,3.45,3.45,3.45,0.97,0.97,0.97,0.97,0.97,D5,D14s,,,45.4452842,12.3290333,Il primo scalino della rampa nord e quello della rampa sud sono in trachite e Pietra d'Istria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Ponte de l'Aseo,ASEO,9.9,217,,,,10:12,15-Jan-99,FALSE,FALSE,,,,,Rio de la Misericordia                                      ,MISE3     ,8,15,CN,Cannaregio          ,CN,Cannaregio          ,1,6,Sesto Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,1,Cattive,,,,12,12,24,10,2,Pietra d'Istria,1,Cattive,41,8,Asfalto,1,Cattive,2.65,1.09,26.08,8,Asfalto,1,Cattive,3.63,3.08,3.09,3.18,9.83,35.90,51.50,43.70,5.67,99,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,1,Cattive,28,27,27.50,0.83,FALSE,0,0.35,9.55,0.48,,2.18,2.28,2.25,2.18,2.24,4.38,0.53,0.53,0.49,0.51,0.54,0.49,1.36,1.36,1.27,1.31,1.44,3.06,3.07,3.08,0.83,0.83,0.78,0.8,0.9,D15,D20,,,45.4450905,12.3298367,Ponte in restauro.,"to SS. Ermagora and Fortunato. From an old vinegar factory that existed here in the fifteenth and sixteenth centuries. Was no perhaps one of the masters that ""Mr. Anzolo from the toilet"" which, according to the Obituaries Health, died from wounds in the parish of SS. Ermagora and Fortunato ""Adi 13 Zener 1587."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The ""Bridge dell'Aseo� Marin Sanudo mentions it 'his' Diaries ', under the date July 28,1499, with the following words: ""And' fo you were able to be considered for the Consejo X be a citadin vechio and richo appointed Pasqualin Milani, which held a botega de ojo, et a tele, et fo for sodomy with a Vincenzo Sabatin et fo found in the house of a harlot to the bridge Axeo dil ... �,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note the Gallicciolli a large fire broke out on August 3, 1725 till bridge itself.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Also in S. John Chrysostom there are places pel same reason so appealed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As for the ""Calle"" and to ""dell'Aseo Court 'in S. Margarita, ch'esse seems instead to have taken its name from a family Aseo. In fact, the description of the district of S. Margaret pel 1740 shows that there domiciliava 'Antonio Aseo ""in a house, taking a rent in 1715, the nuns of Celestia. And the Registries of Superintendents of Health for the year 1761 includes among the parishioners of St. Margarita a ""Isepo Aseo bollador."" In the same parish died July 17, 1775 ""Catherine q. Zuane Aseo �70 years old.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Ponte Privato va al civico 2601/A,MISE5_P1,13.63,216,,,,10:36,15-Jan-99,FALSE,TRUE,2601,A,1,2601A,Rio de la Misericordia                                      ,MISE5     ,9,12,CN,Cannaregio          ,CN,Cannaregio          ,1,7,Sesto Super Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,2,Medie,,,,11,8,19,12,2,Pietra d'Istria,2,Medie,56,28,Trachite e Pietra d'Istria,2,Medie,3.5,1.96,37.24,3,Trachite,2,Medie,4.06,3.50,3.57,3.84,13.71,50.95,60.70,55.82,6.29,4.45,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,2,Medie,28,28,28.00,0.81,FALSE,0.7,0.7,12.23,0.43,,2.06,2.19,2.13,2.06,2.13,5.94,0.67,0.64,0.54,0.54,0.61,0.54,1.5,1.42,1.3,1.33,1.48,3.05,3.06,3.03,0.83,0.78,0.76,0.79,0.87,D19,D21,,,45.4448628,12.3306292,Per ciascuna spalletta e' presente un tubo leggermente in rilievo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Ponte S. Marziale,MARZIA,10.73,215,,,,11:28,15-Jan-99,FALSE,FALSE,,,0,,Rio de la Misericordia                                      ,MISE6     ,9,13,CN,Cannaregio          ,CN,Cannaregio          ,1,7,Sesto Super Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,4,Ottime,,,,13,12,25,13,2,Pietra d'Istria,4,Ottime,41,3,Trachite,4,Ottime,4.4,1.80,45.10,3,Trachite,4,Ottime,4.96,4.40,4.4,3.73,16.41,61.51,77.00,69.26,6.74,6.64,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,4,Ottime,28,28,28.00,0.78,FALSE,1.1,1.4,8.23,0.3,,2.36,2.46,2.37,2.36,2.40,3.49,0.76,0.65,0.59,0.63,0.71,0.59,1.59,1.39,1.31,1.39,1.57,3.45,3.47,3.46,0.83,0.74,0.72,0.76,0.86,D28,D27s,,,45.4440524,12.33283,Ponte in restauro quasi ultimato.,". It is said that the church of S. Martial, ""vulgo S. Marcilian, ""was erected in 1133 by the family Bocchi on a tract of land dried up from the eighth century by the family Dardanians, and soon formed parish. It was renovated in 1693 and consecrated in 1721. He became famous for a statue of the Blessed Virgin who, according to tradition, made by a pastor of Rimini, and placed in a boat at the discretion of the waves, came in 1286 to the shores of this church, and was placed in it coll'intervento the prince and the Senate. This church now ceased to be a parish, having been designed for this purpose the other church of Our Lady of the Garden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Ponte de l'Anconeta,ANCONE,5.51,214,,,,13:56,15-Jan-99,FALSE,FALSE,,,1,2352,Rio de S. Marcuola                                          ,MARC1     ,15,16,CN,Cannaregio          ,CN,Cannaregio          ,1,6,Sesto Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,3,Buone,,,,11,12,23,12,2,Pietra d'Istria,3,Buone,46,3,Trachite,3,Buone,2.8,1.29,29.62,3,Trachite,3,Buone,3.43,3.37,2.77,2.56,7.09,36.72,43.50,40.11,6.46,6.76,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,3,Buone,3,3,3.00,0.95,FALSE,0,0.9,4.61,-0.17,,2.06,2.49,2.35,2.06,2.30,2.24,1.57,0.81,0.39,0.51,0.73,0.39,2.52,1.72,1.31,1.45,1.75,3.95,3.97,3.97,0.95,0.91,0.92,0.94,1.02,E4,E5,,,45.4437774,12.329831,,"to Ss Ermagora and Fortunato. Some young devotees, united in brotherhood, exposed for public veneration in the church of Sts Ermagora and Fortunato image of B. V. Arisen because some quarrels with the chapter of the church, these young people brought up the image in a small oratory from their own farm, which chiamossi of '' Anconetta, ""diminutive d '"" ancona "", stemming from the greek"" Eikon ""(image). This oratory ampliossi for the generosity of Pasquino Carlotti, who, by his will 24 August 1623 gave the following provision: ""Lasso my house Ven.a mail to S. Marcuola ""(Ss Ermagora and Fortunato)"" all'Anconeta, alli doi Bridges, the Glorious Virgin But even that return it, praying it Glorious Mother of God who inspires in the heart for those who handle the brotherhood who want to enlarge the Church and quadrarla, and why possino do so without excuse, I want it, you pay the taxes to S. Mark of the said house, from time to time you scoder� them rents, adunisi so much money that can possibly throw zozo the said house, et allargar the church to the altar Grando, et up to the level of soffittado of that church, and up sora Calle going alli doi Bridges, where if the face another door, with the obligation to make me say every day a requiem Mass for my soul for ever "", etc.. etc..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Oratory dell'Anconetta, who came to 'day February 22, 1652 M. V. by authority of the Senate, ""received in protection della Signoria, lest, continuandosi the government of the Church and School of lay people, then traveling in their divotione with growth of merit and dignity of the city, et exaltation of divine worship,"" had a renovations in 1740 as a legacy 'de woman Laura relita of quond. Isepo linariol Sandrin, ""but it was closed in the early years of the present century, and in 1855 landed entirely to enlarge the next street. A plaque placed on the floor marks the site where it once stood.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The fire that appiccossi not far from the ""Campiello del Tagliapietra 'in the parish of SS. Ermagora and Fortunato, 28 November 1789, also destroyed the ""Bridge dell'Anconetta"" with the surrounding buildings lunghesso the channel. See Tagliapietra (Campiello del).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Ponte Storto,STORT4,7.22,213,,,,14:18,15-Jan-99,FALSE,FALSE,,,0,,Rio de S. Marcuola                                          ,MARC2     ,16,15,CN,Cannaregio          ,CN,Cannaregio          ,1,6,Sesto Ribassato,TRUE,FALSE,2,14,Mattoni e Pietra d'Istria,2,Medie,tre scudi a nord ovest,3,Buone,14,14,28,11,2,Pietra d'Istria,2,Medie,43,32,Pietra d'Istria e Asfalto,2,Medie,0.68,0.29,8.19,8,Asfalto,2,Medie,2.31,1.77,1.77,2.31,4.09,12.28,39.80,26.04,7.2,7.09,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,3,Buone,27,27,27.00,0.90,TRUE,0.2,0.2,6.82,-0.21,,2.6,2.79,2.68,2.6,2.69,2.62,0.59,0.44,0.41,0.47,0.46,0.41,1.47,1.43,1.24,1.32,1.4,4.24,4.24,4.21,0.88,0.99,0.83,0.85,0.94,E6,E7s,,,45.4429567,12.3292834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Ponte Zancan,ZANCAN,8.31,212,,,,11:35,15-Jan-99,FALSE,FALSE,,,0,,Rio del Trapolin                                            ,TRAP      ,13,14,CN,Cannaregio          ,CN,Cannaregio          ,1,6,Sesto Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,2,Medie,,,,9,11,20,12,2,Pietra d'Istria,2,Medie,42,32,Pietra d'Istria e Asfalto,2,Medie,2.94,1.23,24.70,8,Asfalto,2,Medie,3.42,2.91,2.91,3.64,10.59,35.29,36.70,35.99,5.18,6.17,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,2,Medie,26,25,25.50,0.84,FALSE,0.2,0.3,7.81,0.27,,2.23,2.34,2.22,2.22,2.26,3.52,0.63,0.50,0.42,0.54,0.65,0.42,1.52,1.3,1.2,1.35,1.58,3.26,3.27,3.3,0.89,0.8,0.78,0.81,0.93,ED30,D29,,,45.4436746,12.3326132,,"�to S. Martial. Not, as they think the Dezan, and the continuation of Berlan, family Zancani, patrician, extinct in 1502, but by that ""Zuane Zancan"" which had here at the shop by fruttajuolo in 1713. He was paying rent to the ""convicini of S. Martial "", and just above the stable next to the"" Calle Zancana ""there is still this entry: Caxe deli Convecini de S. Martial. In what way will see how, ordinatasi the construction of the bridges of Venice at the expense of the districts, S. Martial amassed quite a few money for that object, and then had to invest for various years. With these incomes They made some houses, the proceeds of which destinossi the benefit of the church, and supplied as maidens. The fund was ruled by those who had stable in the district, and that company was called the ""convicinato of S. Martial. """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
